iso3	iso2	gadm1	gbif_name	type	area_sqkm	decimal_longitude	decimal_latitude	source_locality_name	source_reference	source
TUR	TR	TUR.45_1	Kars	ADM1	10510.785328958716	43.08333	40.41667	Kars	https://www.geonames.org/	GeoNames
TUR	TR	TUR.46_1	Kastamonu	ADM1	13130.617824457744	33.66667	41.5	Kastamonu	https://www.geonames.org/	GeoNames
TUR	TR	TUR.47_1	Kayseri	ADM1	17541.63204948645	35.49683	38.73695	Kayseri	https://www.geonames.org/	GeoNames
TUR	TR	TUR.48_1	Kilis	ADM1	1352.2415249191745	37.14	36.73	Kilis	https://www.geonames.org/	GeoNames
TUR	TR	TUR.49_1	Kinkkale	ADM1	4665.160392334991	33.75	39.83333	KÄ±rÄ±kkale	https://www.geonames.org/	GeoNames
TUR	TR	TUR.4_1	Agri	ADM1	10013.658813838936	43.16667	39.66667	AÄŸrÄ±	https://www.geonames.org/	GeoNames
TUR	TR	TUR.50_1	Kirklareli	ADM1	6888.8958326029	27.5	41.66667	KÄ±rklareli	https://www.geonames.org/	GeoNames
TUR	TR	TUR.51_1	Kirsehir	ADM1	6371.847184159184	34.16667	39.33333	KÄ±rÅŸehir	https://www.geonames.org/	GeoNames
TUR	TR	TUR.52_1	Kocaeli	ADM1	3989.180417436766	29.91667	40.91667	Kocaeli	https://www.geonames.org/	GeoNames
TUR	TR	TUR.53_1	Konya	ADM1	40261.54003687839	32.5	38.16667	Konya	https://www.geonames.org/	GeoNames
TUR	TR	TUR.54_1	Kütahya	ADM1	12062.46137369311	29.5	39.25	KÃ¼tahya	https://www.geonames.org/	GeoNames
TUR	TR	TUR.55_1	Malatya	ADM1	11831.34760774194	38	38.5	Malatya	https://www.geonames.org/	GeoNames
TUR	TR	TUR.56_1	Manisa	ADM1	12932.522866653337	28.16667	38.83333	Manisa	https://www.geonames.org/	GeoNames
TUR	TR	TUR.57_1	Mardin	ADM1	10095.29678044282	40.71533	37.31775	Mardin	https://www.geonames.org/	GeoNames
TUR	TR	TUR.58_1	Mersin	ADM1	15291.997249663298	34.65088	36.86204	Mersin	https://www.geonames.org/	GeoNames
TUR	TR	TUR.59_1	Mugla	ADM1	12856.831056569044	28.35571	37.23033	MuÄŸla	https://www.geonames.org/	GeoNames
TUR	TR	TUR.5_1	Aksaray	ADM1	7757.067430971199	34.0142	38.36503	Aksaray	https://www.geonames.org/	GeoNames
TUR	TR	TUR.60_1	Mus	ADM1	7751.401075790779	41.75	39	MuÅŸ	https://www.geonames.org/	GeoNames
TUR	TR	TUR.61_1	Nevsehir	ADM1	5296.59538875557	34.66667	38.91667	NevÅŸehir	https://www.geonames.org/	GeoNames
TUR	TR	TUR.62_1	Nigde	ADM1	6656.5624993352085	34.75	37.83333	NiÄŸde	https://www.geonames.org/	GeoNames
TUR	TR	TUR.63_1	Ordu	ADM1	5867.172798253908	37.68448	40.90858	Ordu	https://www.geonames.org/	GeoNames
TUR	TR	TUR.64_1	Osmaniye	ADM1	2910.6538267507326	36.24596	37.23525	Osmaniye	https://www.geonames.org/	GeoNames
TUR	TR	TUR.65_1	Rize	ADM1	3778.034925140566	40.89489	40.90443	Rize	https://www.geonames.org/	GeoNames
TUR	TR	TUR.66_1	Sakarya	ADM1	4256.703937755534	30.58333	40.75	Sakarya	https://www.geonames.org/	GeoNames
TUR	TR	TUR.67_1	Samsun	ADM1	9468.564605976231	36.33333	41.25	Samsun	https://www.geonames.org/	GeoNames
TUR	TR	TUR.68_1	Sanliurfa	ADM1	19934.416809520004	38.78174	37.21283	ÅžanlÄ±urfa	https://www.geonames.org/	GeoNames
TUR	TR	TUR.69_1	Siirt	ADM1	6465.369496179291	41.9458	37.96152	Siirt	https://www.geonames.org/	GeoNames
TUR	TR	TUR.6_1	Amasya	ADM1	6226.6954614062115	35.8867	40.72619	Amasya	https://www.geonames.org/	GeoNames
TUR	TR	TUR.70_1	Sinop	ADM1	6224.774809250907	34.87095	41.77106	Sinop	https://www.geonames.org/	GeoNames
TUR	TR	TUR.71_1	Sirnak	ADM1	6410.720166394005	42.5	37.5	ÅžÄ±rnak	https://www.geonames.org/	GeoNames
TUR	TR	TUR.72_1	Sivas	ADM1	28116.822187806665	37.00195	39.79165	Sivas	https://www.geonames.org/	GeoNames
TUR	TR	TUR.73_1	Tekirdag	ADM1	6993.8957200857585	27.5	41	TekirdaÄŸ	https://www.geonames.org/	GeoNames
TUR	TR	TUR.74_1	Tokat	ADM1	9413.058509019722	36.58333	40.41667	Tokat	https://www.geonames.org/	GeoNames
TUR	TR	TUR.75_1	Trabzon	ADM1	5006.387035447833	39.81255	40.86946	Trabzon	https://www.geonames.org/	GeoNames
TUR	TR	TUR.76_1	Tunceli	ADM1	7902.599741107796	39.54749	39.10711	Tunceli	https://www.geonames.org/	GeoNames
TUR	TR	TUR.77_1	Usak	ADM1	4447.817389517998	29.41667	38.5	UÅŸak	https://www.geonames.org/	GeoNames
TUR	TR	TUR.78_1	Van	ADM1	19472.961497957003	43.71779	38.40736	Van	https://www.geonames.org/	GeoNames
TUR	TR	TUR.7_1	Ankara	ADM1	25685.965024861842	32.85403	39.92063	Ankara	https://www.geonames.org/	GeoNames
TUR	TR	TUR.80_1	Yozgat	ADM1	13764.778034939594	35.33333	39.58333	Yozgat	https://www.geonames.org/	GeoNames
TUR	TR	TUR.81_1	Zinguldak	ADM1	3264.3669766876756	31.83333	41.25	Zonguldak	https://www.geonames.org/	GeoNames
TUR	TR	TUR.8_1	Antalya	ADM1	21198.74362561336	31.90215	36.76984	Antalya	https://www.geonames.org/	GeoNames
TUR	TR	TUR.9_1	Ardahan	ADM1	5134.743883837196	42.83333	41.08333	Ardahan	https://www.geonames.org/	GeoNames
TTO	TT	TTO.11_1	San Juan-Laventille	ADM1	58.354544416946965	-61.41503	10.51718	Chaguanas	https://www.geonames.org/	GeoNames
TTO	TT	TTO.11_1	San Juan-Laventille	ADM1	58.354544416946965	-61.53417	10.7005	Diego Martin	https://www.geonames.org/	GeoNames
TTO	TT	TTO.11_1	San Juan-Laventille	ADM1	58.354544416946965	-61.38182	10.63387	Tunapuna/Piarco	https://www.geonames.org/	GeoNames
TTO	TT	TTO.12_1	Sangre Grande	ADM1	898.885158638949	-61.11772	10.5835	Sangre Grande	https://www.geonames.org/	GeoNames
TTO	TT	TTO.13_1	Siparia	ADM1	26.90452353528404	-61.46524	10.16778	Penal/Debe	https://www.geonames.org/	GeoNames
TTO	TT	TTO.13_1	Siparia	ADM1	26.90452353528404	-61.68197	10.184	Point Fortin	https://www.geonames.org/	GeoNames
TTO	TT	TTO.14_1	Tobago	ADM1	150.75819597524165	-60.66667	11.25	Tobago	https://www.geonames.org/	GeoNames
TTO	TT	TTO.3_1	Couva-Tabaquite-Talparo	ADM1	10.03465615035233	-61.45037	10.28127	San Fernando	https://www.geonames.org/	GeoNames
TTO	TT	TTO.3_1	Couva-Tabaquite-Talparo	ADM1	10.03465615035233	-61.27917	10.625	Arima	https://www.geonames.org/	GeoNames
TTO	TT	TTO.3_1	Couva-Tabaquite-Talparo	ADM1	10.03465615035233	-61.45117	10.41792	Couva-Tabaquite-Talparo	https://www.geonames.org/	GeoNames
TTO	TT	TTO.3_1	Couva-Tabaquite-Talparo	ADM1	10.03465615035233	-61.38182	10.26746	Princes Town	https://www.geonames.org/	GeoNames
TTO	TT	TTO.4_1	Diego Martin	ADM1	14.524153508449912	-61.51667	10.66389	City of Port of Spain	https://www.geonames.org/	GeoNames
TTO	TT	TTO.4_1	Diego Martin	ADM1	14.524153508449912	-61.49752	10.64964	San Juan/Laventille	https://www.geonames.org/	GeoNames
TTO	TT	TTO.5_1	Mayaro/Rio Claro	ADM1	880.3760938934822	-61.08333	10.16667	Mayaro	https://www.geonames.org/	GeoNames
TTO	TT	TTO.6_1	Penal-Debe	ADM1		-61.50121	10.13382	Siparia	https://www.geonames.org/	GeoNames
TUV	TV	TUV.1_1	Funafuti	ADM1		179.13054	-8.51719	Funafuti	https://www.geonames.org/	GeoNames
TUV	TV	TUV.2_1	Nanumanga	ADM1		176.31958	-6.2897	Nanumanga	https://www.geonames.org/	GeoNames
TUV	TV	TUV.3_1	Nanumea	ADM1		176.08818	-5.65545	Nanumea	https://www.geonames.org/	GeoNames
TUV	TV	TUV.5_1	Niutao	ADM1		177.34215	-6.10717	Niutao	https://www.geonames.org/	GeoNames
TUV	TV	TUV.6_1	Nui	ADM1		177.15205	-7.23247	Nui	https://www.geonames.org/	GeoNames
TUV	TV	TUV.7_1	Nukufetau	ADM1		178.37111	-8.00025	Nukufetau	https://www.geonames.org/	GeoNames
TUV	TV	TUV.8_1	Nukulaelae	ADM1		179.84559	-9.38412	Nukulaelae	https://www.geonames.org/	GeoNames
TUV	TV	TUV.9_1	Vaitupu	ADM1		178.67456	-7.4742	Vaitupu	https://www.geonames.org/	GeoNames
TWN	TW	TWN.1_1	Fujian	ADM1	154.0406248572483	118.38593	24.46965	Fukien	https://www.geonames.org/	GeoNames
TWN	TW	TWN.2_1	Kaohsiung	ADM1	3022.034910603444	120.36621	22.63429	Kaohsiung	https://www.geonames.org/	GeoNames
TWN	TW	TWN.3_1	New Taipei	ADM1	107.75967582771683	121.78432	24.98473	Taipei	https://www.geonames.org/	GeoNames
TWN	TW	TWN.4_1	Taichung	ADM1	2223.8754211732303	120.70541	24.15114	Taiwan	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.10_1	Lindi	ADM1	66417.30412616393	38.5	-9.5	Lindi Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.11_1	Manyara	ADM1	45149.92133965349	36.83333	-4.5	Manyara Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.12_1	Mara	ADM1	28552.40217943205	34.41667	-1.83333	Mara Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.13_1	Mbeya	ADM1	58548.9582527685	33.33333	-8.2	Mbeya Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.14_1	Morogoro	ADM1	68769.9256997081	37.25	-7.91667	Morogoro Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.15_1	Mtwara	ADM1	17752.485886868133	39.13333	-10.8	Mtwara Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.16_1	Mwanza	ADM1	26801.552911822226	33.08333	-2.75	Mwanza Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.17_1	Njombe	ADM1	21919.46504615029	34.75	-9.41667	Njombe Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.18_1	Kaskazini Pemba	ADM1	453.5329303710337	39.76667	-5.05	Pemba North Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.19_1	Kusini Pemba	ADM1	469.87160290218605	39.75	-5.33333	Pemba South Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.1_1	Arusha	ADM1	38611.94618844024	36	-3	Arusha Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.20_1	Pwani	ADM1	31634.31253381902	38.83333	-7.25	Coast Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.21_1	Rukwa	ADM1	28222.58118122958	31.41667	-8	Rukwa Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.22_1	Ruvuma	ADM1	63978.36341335883	36.23333	-10.7	Ruvuma Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.23_1	Shinyanga	ADM1	20122.433591475077	32.91667	-3.66667	Shinyanga Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.24_1	Simiyu	ADM1	24528.4136726212	34.25	-3	Simiyu Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.25_1	Singida	ADM1	48939.35714680153	34.66667	-5.75	Singida Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.26_1	Tabora	ADM1		32.83333	-5.25	Tabora Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.27_1	Tanga	ADM1	27975.8300889943	38.28333	-5.2	Tanga Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.28_1	Kaskazini Unguja	ADM1	454.5418094647079	39.28333	-5.91667	Zanzibar North Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.29_1	Kusini Unguja	ADM1	873.1150881744744	39.25	-6.16667	Zanzibar Urban/West Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.29_1	Kusini Unguja	ADM1	873.1150881744744	39.41667	-6.25	Zanzibar Central/South Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.2_1	Dar es Salaam	ADM1	1639.102437205839	39.19597	-6.83523	Dar es Salaam Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.31_1	Songwe	ADM1		32.80287	-9.01034	Songwe	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.3_1	Dodoma	ADM1	42304.094014063434	35.91667	-5.91667	Dodoma Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.4_1	Geita	ADM1	23752.313680244897	31.9	-3.2	Geita Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.5_1	Iringa	ADM1	38604.304860223616	35.55	-7.85	Iringa Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.6_1	Kagera	ADM1	29968.56060913501	31.25	-1.91667	Kagera Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.7_1	Katavi	ADM1	47609.36423187417	31.33333	-6.4	Katavi Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.8_1	Kigoma	ADM1	47472.19110623947	30.5	-4.75	Kigoma Region	https://www.geonames.org/	GeoNames
TZA	TZ	TZA.9_1	Kilimanjaro	ADM1	13065.346328595158	37.63333	-3.75	Kilimanjaro Region	https://www.geonames.org/	GeoNames
UKR	UA	UKR.10_1	Khmel'nyts'kyy	ADM1	20458.03436219203	26.9784	49.41985	Khmelnytskyi Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.11_1	Kiev City	ADM1		30.54896	50.4429	Misto Kyiv	https://www.geonames.org/	GeoNames
UKR	UA	UKR.12_1	Kiev	ADM1	27022.748495254094	30.23163	50.24018	Kyiv Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.13_1	Kirovohrad	ADM1	24485.383473446534	32.266	48.51052	Kirovohrad Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.14_1	L'viv	ADM1	21876.665992718372	23.91667	49.75	Lvivska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.15_1	Luhans'k	ADM1	26310.21432339672	39	49	Luhanska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.16_1	Mykolayiv	ADM1	23547.394416314703	31.99758	46.97464	Mykolayiv Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.17_1	Odessa	ADM1	33171.555805630705	28.91667	46.41667	Basarabeasca	https://www.geonames.org/	GeoNames
UKR	UA	UKR.17_1	Odessa	ADM1	33171.555805630705	30.7484	46.4577	Odeska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.18_1	Poltava	ADM1	28378.832651307504	34.54301	49.59212	Poltava Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.19_1	Rivne	ADM1	20293.337836567407	26.5	51	Rivnenska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.1_1	Cherkasy	ADM1	21268.2663827508	32.06068	49.44521	Cherkasy Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.20_1	Sevastopol'	ADM1		33.53851	44.55525	Sebastopol City	https://www.geonames.org/	GeoNames
UKR	UA	UKR.21_1	Sumy	ADM1	23421.54501913783	34	51	Sumska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.22_1	Ternopil'	ADM1	13983.811103778686	25.59154	49.55579	Ternopil Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.24_1	Vinnytsya	ADM1	26666.573219056245	28.25	48.16667	Raionul Soroca	https://www.geonames.org/	GeoNames
UKR	UA	UKR.24_1	Vinnytsya	ADM1	26666.573219056245	28.46583	49.23385	Vinnytsya Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.25_1	Volyn	ADM1	19848.29259324487	24.86667	51.16667	Volynska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.26_1	Zaporizhia	ADM1	27080.600001258277	35.14057	47.83972	Zaporizhzhya Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.27_1	Zhytomyr	ADM1	29758.607906272216	28.5	50.58333	Zhytomyrska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.2_1	Chernihiv	ADM1	31772.03532297076	32	51.33333	Chernihivska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.3_1	Chernivtsi	ADM1	8153.252973687901	27.5	48.41667	Raionul OcniÅ£a	https://www.geonames.org/	GeoNames
UKR	UA	UKR.3_1	Chernivtsi	ADM1	8153.252973687901	25.93263	48.29068	Chernivtsi Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.4_1	Crimea	ADM1		34	45	Autonomous Republic of Crimea	https://www.geonames.org/	GeoNames
UKR	UA	UKR.5_1	Dnipropetrovs'k	ADM1	31816.2604789374	35.03052	48.46681	Dnipropetrovsk Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.6_1	Donets'k	ADM1	26598.99374059517	37.66667	48	Donetska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.7_1	Ivano-Frankivs'k	ADM1	13905.3727889679	24.71374	48.92319	Ivano-Frankivsk Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.8_1	Kharkiv	ADM1	31389.304409563112	36.5	49.5	Kharkivska Oblast	https://www.geonames.org/	GeoNames
UKR	UA	UKR.9_1	Kherson	ADM1	26176.821480061248	32.61589	46.6406	Kherson Oblast	https://www.geonames.org/	GeoNames
UGA	UG	UGA.39_1	Mbarara	ADM1	1156.316908799053	30.55573	-0.61179	Western Region	https://www.geonames.org/	GeoNames
UGA	UG	UGA.43_1	Mubende	ADM1	1569.288247117244	32	0.5	Central Region	https://www.geonames.org/	GeoNames
UGA	UG	UGA.56_1	Tororo	ADM1	636.9173753569794	33.82622	0.96675	Eastern Region	https://www.geonames.org/	GeoNames
UGA	UG	UGA.8_1	Gulu	ADM1	3745.867645701111	31.88644	2.7373	Northern Region	https://www.geonames.org/	GeoNames
UMI	UM	UMI.1_1	Baker	ADM1	0.7148729878330919	-176.47944	0.19472	Baker Island	https://www.geonames.org/	GeoNames
UMI	UM	UMI.2_1	Howland	ADM1	0.47895419467057	-176.61733	0.81021	Howland Island	https://www.geonames.org/	GeoNames
UMI	UM	UMI.3_1	Jarvis island	ADM1	2.3369173038397544	-159.99702	-0.37215	Jarvis Island	https://www.geonames.org/	GeoNames
UMI	UM	UMI.4_1	Johnston	ADM1	2.455677312668115	-169.52754	16.73385	Johnston Atoll	https://www.geonames.org/	GeoNames
UMI	UM	UMI.5_1	Kingman Reef	ADM1		-162.37537	6.38354	Kingman Reef	https://www.geonames.org/	GeoNames
UMI	UM	UMI.6_1	Midway	ADM1	3.5076738703467845	-177.37813	28.20935	Midway Atoll	https://www.geonames.org/	GeoNames
UMI	UM	UMI.7_1	Navassa	ADM1	4.829564826439619	-75.012	18.403	Navassa Island	https://www.geonames.org/	GeoNames
UMI	UM	UMI.8_1	Palmyra	ADM1	7.051589838865995	-162.07425	5.87727	Palmyra Atoll	https://www.geonames.org/	GeoNames
UMI	UM	UMI.9_1	Wake	ADM1	3.9160447209901807	166.64828	19.28012	Wake Atoll	https://www.geonames.org/	GeoNames
USA	US	USA.10_1	Florida	ADM1	146733.1187074516	-82.5001	28.75054	Florida	https://www.geonames.org/	GeoNames
USA	US	USA.11_1	Georgia	ADM1	152164.05985382252	-83.50018	32.75042	Georgia	https://www.geonames.org/	GeoNames
USA	US	USA.12_1	Hawaii	ADM1	16848.02606888127	-156.38612	20.78785	Hawaii	https://www.geonames.org/	GeoNames
USA	US	USA.13_1	Idaho	ADM1	216253.45841244783	-114.25118	44.5002	Idaho	https://www.geonames.org/	GeoNames
USA	US	USA.14_1	Illinois	ADM1	150152.87477251492	-89.25037	40.00032	Illinois	https://www.geonames.org/	GeoNames
USA	US	USA.15_1	Indiana	ADM1	94332.36621552636	-86.25027	40.00032	Indiana	https://www.geonames.org/	GeoNames
USA	US	USA.16_1	Iowa	ADM1	145449.2581822081	-93.50049	42.00027	Iowa	https://www.geonames.org/	GeoNames
USA	US	USA.17_1	Kansas	ADM1	212824.857033407	-98.50063	38.50029	Kansas	https://www.geonames.org/	GeoNames
USA	US	USA.18_1	Kentucky	ADM1	104576.97812747356	-84.87762	38.20042	Kentucky	https://www.geonames.org/	GeoNames
USA	US	USA.19_1	Louisiana	ADM1	119548.27971991528	-92.0004	31.00047	Louisiana	https://www.geonames.org/	GeoNames
USA	US	USA.1_1	Alabama	ADM1	133822.29481762194	-86.75026	32.75041	Alabama	https://www.geonames.org/	GeoNames
USA	US	USA.20_1	Maine	ADM1	84338.25370953258	-69.24977	45.50032	Maine	https://www.geonames.org/	GeoNames
USA	US	USA.21_1	Maryland	ADM1	25466.97350362874	-77.00025	38.91706	District of Columbia	https://www.geonames.org/	GeoNames
USA	US	USA.21_1	Maryland	ADM1	25466.97350362874	-76.74997	39.00039	Maryland	https://www.geonames.org/	GeoNames
USA	US	USA.22_1	Massachusetts	ADM1	21161.448315661582	-71.10832	42.36565	Massachusetts	https://www.geonames.org/	GeoNames
USA	US	USA.23_1	Michigan	ADM1	250101.97932957255	-85.50033	44.25029	Michigan	https://www.geonames.org/	GeoNames
USA	US	USA.24_1	Minnesota	ADM1	224777.77504115136	-94.25055	46.25024	Minnesota	https://www.geonames.org/	GeoNames
USA	US	USA.25_1	Mississippi	ADM1	123805.87718143708	-89.75036	32.75041	Mississippi	https://www.geonames.org/	GeoNames
USA	US	USA.26_1	Missouri	ADM1	180474.72026325233	-92.50046	38.25031	Missouri	https://www.geonames.org/	GeoNames
USA	US	USA.27_1	Montana	ADM1	379494.6268220713	-109.75102	47.00025	Montana	https://www.geonames.org/	GeoNames
USA	US	USA.28_1	Nebraska	ADM1	200968.37557405655	-99.75067	41.50028	Nebraska	https://www.geonames.org/	GeoNames
USA	US	USA.29_1	Nevada	ADM1	287085.64485601796	-116.75119	39.25021	Nevada	https://www.geonames.org/	GeoNames
USA	US	USA.2_1	Alaska	ADM1	1505331.9670882437	-150.00028	64.00028	Alaska	https://www.geonames.org/	GeoNames
USA	US	USA.30_1	New Hampshire	ADM1	24266.468662071344	-71.4998	43.66702	New Hampshire	https://www.geonames.org/	GeoNames
USA	US	USA.31_1	New Jersey	ADM1	19667.496641793692	-74.49987	40.16706	New Jersey	https://www.geonames.org/	GeoNames
USA	US	USA.32_1	New Mexico	ADM1	315076.6359232608	-106.00085	34.50034	New Mexico	https://www.geonames.org/	GeoNames
USA	US	USA.33_1	New York	ADM1	136933.13360033574	-75.4999	43.00035	New York	https://www.geonames.org/	GeoNames
USA	US	USA.34_1	North Carolina	ADM1	127661.48630170106	-80.00032	35.50069	North Carolina	https://www.geonames.org/	GeoNames
USA	US	USA.35_1	North Dakota	ADM1	182745.36219336	-100.00068	47.50027	North Dakota	https://www.geonames.org/	GeoNames
USA	US	USA.36_1	Ohio	ADM1	116044.3053959646	-83.00018	40.25034	Ohio	https://www.geonames.org/	GeoNames
USA	US	USA.37_1	Oklahoma	ADM1	180638.8075637564	-97.50328	35.49209	Oklahoma	https://www.geonames.org/	GeoNames
USA	US	USA.38_1	Oregon	ADM1	251885.23790735763	-120.50139	44.00013	Oregon	https://www.geonames.org/	GeoNames
USA	US	USA.39_1	Pennsylvania	ADM1	119356.8751421538	-77.7	40.8	Pennsylvania	https://www.geonames.org/	GeoNames
USA	US	USA.3_1	Arizona	ADM1	295065.6444627764	-111.50098	34.5003	Arizona	https://www.geonames.org/	GeoNames
USA	US	USA.40_1	Rhode Island	ADM1	2829.016688271321	-71.49978	41.75038	Rhode Island	https://www.geonames.org/	GeoNames
USA	US	USA.41_1	South Carolina	ADM1	80163.73636435487	-81.00009	34.00043	South Carolina	https://www.geonames.org/	GeoNames
USA	US	USA.42_1	South Dakota	ADM1	199304.9471951051	-100.25069	44.50026	South Dakota	https://www.geonames.org/	GeoNames
USA	US	USA.43_1	Tennessee	ADM1	109298.78803978195	-86.25027	35.75035	Tennessee	https://www.geonames.org/	GeoNames
USA	US	USA.44_1	Texas	ADM1	685340.5559013044	-99.25061	31.25044	Texas	https://www.geonames.org/	GeoNames
USA	US	USA.45_1	Utah	ADM1	219762.35183648675	-111.75103	39.25024	Utah	https://www.geonames.org/	GeoNames
USA	US	USA.46_1	Vermont	ADM1	24636.67282369102	-72.74983	44.00034	Vermont	https://www.geonames.org/	GeoNames
USA	US	USA.47_1	Virginia	ADM1	162.24371030560303	-77.44675	37.54812	Virginia	https://www.geonames.org/	GeoNames
USA	US	USA.48_1	Washington	ADM1	174112.51510280097	-120.50147	47.50012	Washington	https://www.geonames.org/	GeoNames
USA	US	USA.49_1	West Virginia	ADM1	62735.352656030205	-80.50009	38.50038	West Virginia	https://www.geonames.org/	GeoNames
USA	US	USA.4_1	Arkansas	ADM1	137541.83429228066	-92.50044	34.75037	Arkansas	https://www.geonames.org/	GeoNames
USA	US	USA.50_1	Wisconsin	ADM1	169359.734352713	-90.00041	44.50024	Wisconsin	https://www.geonames.org/	GeoNames
USA	US	USA.51_1	Wyoming	ADM1	253484.0260704371	-107.5009	43.00024	Wyoming	https://www.geonames.org/	GeoNames
USA	US	USA.5_1	California	ADM1	409742.727056919	-119.75126	37.25022	California	https://www.geonames.org/	GeoNames
USA	US	USA.6_1	Colorado	ADM1	269201.28947358683	-105.50083	39.00027	Colorado	https://www.geonames.org/	GeoNames
USA	US	USA.7_1	Connecticut	ADM1	12708.021819307633	-72.66648	41.66704	Connecticut	https://www.geonames.org/	GeoNames
USA	US	USA.8_1	Delaware	ADM1	5171.647543295453	-75.49992	39.00039	Delaware	https://www.geonames.org/	GeoNames
URY	UY	URY.10_2	Montevideo	ADM1	539.7719224103852	-56.2	-34.825	Departamento de Montevideo	https://www.geonames.org/	GeoNames
URY	UY	URY.11_2	Paysandú	ADM1	14055.753445763494	-57.25	-32.08333	Departamento de PaysandÃº	https://www.geonames.org/	GeoNames
URY	UY	URY.12_2	Río Negro	ADM1	9486.79998086344	-57.33333	-32.75	Departamento de RÃ­o Negro	https://www.geonames.org/	GeoNames
URY	UY	URY.13_2	Rivera	ADM1	9371.13962043895	-55.25	-31.5	Departamento de Rivera	https://www.geonames.org/	GeoNames
URY	UY	URY.14_2	Rocha	ADM1	10830.505233015385	-54	-34	Departamento de Rocha	https://www.geonames.org/	GeoNames
URY	UY	URY.15_2	Salto	ADM1	14309.195825506487	-57	-31.41667	Departamento de Salto	https://www.geonames.org/	GeoNames
URY	UY	URY.16_2	San José	ADM1	4914.187830614653	-56.75	-34.25	Departamento de San JosÃ©	https://www.geonames.org/	GeoNames
URY	UY	URY.17_2	Soriano	ADM1	9028.804552135183	-57.75	-33.5	Departamento de Soriano	https://www.geonames.org/	GeoNames
URY	UY	URY.18_2	Tacuarembó	ADM1	15945.791298256176	-55.75	-32.08333	Departamento de TacuarembÃ³	https://www.geonames.org/	GeoNames
URY	UY	URY.19_2	Treinta y Tres	ADM1	9590.87958392456	-54.25	-33	Departamento de Treinta y Tres	https://www.geonames.org/	GeoNames
URY	UY	URY.1_2	Artigas	ADM1	12185.070628311996	-57	-30.58333	Departamento de Artigas	https://www.geonames.org/	GeoNames
URY	UY	URY.2_2	Canelones	ADM1	4570.797904670941	-55.91667	-34.53333	Departamento de Canelones	https://www.geonames.org/	GeoNames
URY	UY	URY.3_2	Cerro Largo	ADM1	13810.384499031708	-54.33333	-32.33333	Departamento de Cerro Largo	https://www.geonames.org/	GeoNames
